latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type,Exceeding allowed transaction limit.
18.0435,98.8482,325.6,1.3,1.1,2020-01-14,635.0,Aqua,MODIS,64.0,6.03,304.8,21.7,D,0.0,
17.9423,98.2107,311.4,1.4,1.2,2020-01-14,635.0,Aqua,MODIS,45.0,6.03,297.8,9.6,D,0.0,
18.0456,98.8531,327.7,1.3,1.1,2020-01-14,635.0,Aqua,MODIS,81.0,6.03,305.6,24.8,D,0.0,
18.2495,100.1619,317.5,1.1,1.0,2020-01-14,635.0,Aqua,MODIS,63.0,6.03,300.4,8.4,D,0.0,
18.6604,103.715,314.1,1.1,1.0,2020-01-14,635.0,Aqua,MODIS,48.0,6.03,301.4,6.1,D,0.0,
18.0175,102.6562,321.9,1.0,1.0,2020-01-14,635.0,Aqua,MODIS,71.0,6.03,304.5,8.3,D,0.0,
17.8857,99.0123,314.6,1.3,1.1,2020-01-14,635.0,Aqua,MODIS,38.0,6.03,298.2,8.7,D,0.0,
18.5141,103.4492,334.5,1.0,1.0,2020-01-14,635.0,Aqua,MODIS,66.0,6.03,296.6,31.1,D,0.0,
17.7431,98.8261,320.0,1.3,1.1,2020-01-14,635.0,Aqua,MODIS,60.0,6.03,302.6,16.1,D,0.0,
17.8176,99.3572,315.7,1.2,1.1,2020-01-14,635.0,Aqua,MODIS,44.0,6.03,300.4,9.4,D,0.0,
18.1925,102.7219,318.2,1.0,1.0,2020-01-14,635.0,Aqua,MODIS,62.0,6.03,304.1,5.7,D,0.0,
17.5544,99.0575,317.2,1.3,1.1,2020-01-14,635.0,Aqua,MODIS,68.0,6.03,302.3,11.8,D,0.0,
17.9213,101.5459,314.3,1.0,1.0,2020-01-14,635.0,Aqua,MODIS,37.0,6.03,299.8,5.4,D,0.0,
17.9227,101.5553,319.1,1.0,1.0,2020-01-14,635.0,Aqua,MODIS,62.0,6.03,300.3,9.0,D,0.0,
18.0867,102.9531,329.0,1.0,1.0,2020-01-14,635.0,Aqua,MODIS,78.0,6.03,305.8,15.8,D,0.0,
18.5128,103.4395,337.5,1.0,1.0,2020-01-14,635.0,Aqua,MODIS,77.0,6.03,301.5,36.2,D,0.0,
17.182,99.9477,316.5,1.2,1.1,2020-01-14,635.0,Aqua,MODIS,62.0,6.03,300.3,7.4,D,0.0,
20.712,97.8406,316.6,1.4,1.2,2020-01-14,636.0,Aqua,MODIS,71.0,6.03,303.9,13.8,D,0.0,
19.5715,97.4285,314.5,1.5,1.2,2020-01-14,636.0,Aqua,MODIS,46.0,6.03,302.1,11.8,D,0.0,
18.7839,97.4625,304.5,1.2,1.1,2020-01-14,1600.0,Terra,MODIS,60.0,6.03,292.8,7.8,N,0.0,
16.7277,102.2087,304.2,2.5,1.5,2020-01-14,1600.0,Terra,MODIS,59.0,6.03,293.8,19.3,N,0.0,
13.9605,101.8704,312.8,2.1,1.4,2020-01-14,1559.0,Terra,MODIS,86.0,6.03,293.1,34.5,N,0.0,
14.8138,99.5826,306.1,1.5,1.2,2020-01-14,1559.0,Terra,MODIS,67.0,6.03,293.1,10.4,N,0.0,
11.8507,99.2305,328.8,1.3,1.1,2020-01-14,1559.0,Terra,MODIS,100.0,6.03,294.5,38.9,N,0.0,
20.3511,97.9573,318.5,1.4,1.2,2020-01-14,636.0,Aqua,MODIS,70.0,6.03,306.0,12.2,D,0.0,
20.211,97.1915,316.2,1.5,1.2,2020-01-14,636.0,Aqua,MODIS,69.0,6.03,304.1,12.1,D,0.0,
20.6363,99.9193,334.6,1.1,1.0,2020-01-14,636.0,Aqua,MODIS,88.0,6.03,302.2,34.5,D,0.0,
20.6378,99.9295,310.0,1.1,1.0,2020-01-14,636.0,Aqua,MODIS,64.0,6.03,298.6,5.8,D,0.0,
20.1276,97.8531,314.0,1.4,1.2,2020-01-14,636.0,Aqua,MODIS,41.0,6.03,303.1,6.6,D,0.0,
20.0705,97.8699,314.8,1.4,1.2,2020-01-14,636.0,Aqua,MODIS,68.0,6.03,302.8,12.7,D,0.0,
20.2542,99.1862,312.7,1.2,1.1,2020-01-14,636.0,Aqua,MODIS,65.0,6.03,295.2,12.3,D,0.0,
20.2559,99.1972,308.4,1.2,1.1,2020-01-14,636.0,Aqua,MODIS,52.0,6.03,294.5,8.3,D,0.0,
20.0086,97.7568,317.5,1.4,1.2,2020-01-14,636.0,Aqua,MODIS,72.0,6.03,305.8,10.6,D,0.0,
19.9328,97.3783,312.5,1.5,1.2,2020-01-14,636.0,Aqua,MODIS,57.0,6.03,302.3,7.7,D,0.0,
19.942,97.7212,326.2,1.4,1.2,2020-01-14,636.0,Aqua,MODIS,81.0,6.03,306.1,26.1,D,0.0,
19.7927,97.0428,314.2,1.6,1.2,2020-01-14,636.0,Aqua,MODIS,61.0,6.03,302.1,11.9,D,0.0,
18.5566,98.0799,303.3,1.3,1.1,2020-01-14,1600.0,Terra,MODIS,54.0,6.03,287.8,10.4,N,0.0,
16.5158,99.5911,315.1,1.6,1.2,2020-01-14,1600.0,Terra,MODIS,91.0,6.03,294.2,24.4,N,0.0,
16.7252,102.1862,307.0,2.5,1.5,2020-01-14,1600.0,Terra,MODIS,70.0,6.03,293.4,25.7,N,0.0,
19.7757,97.6607,302.4,1.3,1.1,2020-01-14,1601.0,Terra,MODIS,49.0,6.03,291.7,6.4,N,0.0,
15.881,101.5324,304.1,1.2,1.1,2020-01-14,1848.0,Aqua,MODIS,58.0,6.03,292.7,7.7,N,0.0,
15.9795,101.1016,311.3,1.3,1.1,2020-01-14,1848.0,Aqua,MODIS,82.0,6.03,292.4,14.9,N,0.0,
15.9811,101.0899,318.0,1.3,1.1,2020-01-14,1848.0,Aqua,MODIS,96.0,6.03,293.0,22.7,N,0.0,
13.3559,105.0483,305.8,1.1,1.0,2020-01-14,1848.0,Aqua,MODIS,66.0,6.03,294.5,7.0,N,0.0,
13.4258,105.0074,303.4,1.0,1.0,2020-01-14,1848.0,Aqua,MODIS,55.0,6.03,291.3,6.3,N,0.0,
13.9656,101.8821,304.0,1.1,1.0,2020-01-14,1848.0,Aqua,MODIS,58.0,6.03,293.2,6.6,N,0.0,
13.6688,105.9514,305.8,1.1,1.1,2020-01-14,1848.0,Aqua,MODIS,32.0,6.03,293.3,6.6,N,0.0,
13.6799,105.9426,312.1,1.1,1.1,2020-01-14,1848.0,Aqua,MODIS,79.0,6.03,293.4,11.2,N,0.0,
19.9962,98.4175,310.1,1.3,1.1,2020-01-14,636.0,Aqua,MODIS,57.0,6.03,298.9,9.6,D,0.0,
14.2652,102.5017,308.9,1.0,1.0,2020-01-14,1848.0,Aqua,MODIS,76.0,6.03,290.0,10.4,N,0.0,
15.116,101.221,306.1,1.2,1.1,2020-01-14,1848.0,Aqua,MODIS,67.0,6.03,292.8,8.6,N,0.0,
15.5209,101.0298,306.1,1.3,1.1,2020-01-14,1848.0,Aqua,MODIS,67.0,6.03,293.4,9.2,N,0.0,
16.7288,105.4312,301.6,1.0,1.0,2020-01-14,1847.0,Aqua,MODIS,43.0,6.03,290.1,5.8,N,0.0,
16.7274,105.4407,318.3,1.0,1.0,2020-01-14,1847.0,Aqua,MODIS,97.0,6.03,290.4,18.3,N,0.0,
16.3752,102.6753,303.1,1.1,1.0,2020-01-14,1847.0,Aqua,MODIS,53.0,6.03,290.9,6.7,N,0.0,
16.5637,102.2294,307.5,1.1,1.1,2020-01-14,1847.0,Aqua,MODIS,72.0,6.03,291.4,9.9,N,0.0,
16.8455,103.1223,306.1,1.0,1.0,2020-01-14,1847.0,Aqua,MODIS,67.0,6.03,292.2,8.1,N,0.0,
19.5736,97.4311,301.9,1.3,1.1,2020-01-14,1601.0,Terra,MODIS,45.0,6.03,291.2,6.2,N,0.0,
14.6155,101.9688,307.4,1.1,1.0,2020-01-14,1848.0,Aqua,MODIS,71.0,6.03,293.1,9.1,N,0.0,
19.9983,98.43,307.9,1.3,1.1,2020-01-14,636.0,Aqua,MODIS,45.0,6.03,297.0,7.5,D,0.0,
19.8643,97.7413,317.8,1.4,1.2,2020-01-14,636.0,Aqua,MODIS,68.0,6.03,305.1,14.0,D,0.0,
19.7834,97.3912,312.2,1.5,1.2,2020-01-14,636.0,Aqua,MODIS,61.0,6.03,302.0,9.3,D,0.0,
19.5588,101.0874,311.3,1.0,1.0,2020-01-14,636.0,Aqua,MODIS,60.0,6.03,298.8,4.7,D,0.0,
19.1174,98.635,311.0,1.3,1.1,2020-01-14,636.0,Aqua,MODIS,56.0,6.03,294.7,11.0,D,0.0,
19.1171,98.6276,310.7,1.3,1.1,2020-01-14,636.0,Aqua,MODIS,52.0,6.03,296.4,10.3,D,0.0,
19.0926,99.7084,316.2,1.1,1.1,2020-01-14,636.0,Aqua,MODIS,64.0,6.03,299.3,10.2,D,0.0,
19.3334,103.2583,313.5,1.0,1.0,2020-01-14,636.0,Aqua,MODIS,65.0,6.03,297.0,10.5,D,0.0,
18.8228,100.1904,320.7,1.1,1.0,2020-01-14,636.0,Aqua,MODIS,59.0,6.03,300.5,11.9,D,0.0,
18.8243,100.2005,322.4,1.1,1.0,2020-01-14,636.0,Aqua,MODIS,74.0,6.03,300.7,14.1,D,0.0,
18.8145,100.2386,314.7,1.1,1.0,2020-01-14,636.0,Aqua,MODIS,38.0,6.03,301.0,6.1,D,0.0,
19.0449,97.2648,313.6,1.6,1.2,2020-01-14,636.0,Aqua,MODIS,58.0,6.03,302.1,11.0,D,0.0,
20.5939,98.309,319.3,1.3,1.1,2020-01-14,636.0,Aqua,MODIS,76.0,6.03,305.4,14.2,D,0.0,
20.9519,101.0943,315.0,1.0,1.0,2020-01-14,636.0,Aqua,MODIS,68.0,6.03,289.4,11.7,D,0.0,
20.4897,98.1709,323.2,1.3,1.1,2020-01-14,636.0,Aqua,MODIS,79.0,6.03,303.3,22.4,D,0.0,
20.4067,98.1677,312.9,1.3,1.1,2020-01-14,636.0,Aqua,MODIS,66.0,6.03,302.1,8.8,D,0.0,
19.9595,99.4733,308.6,1.1,1.1,2020-01-14,636.0,Aqua,MODIS,49.0,6.03,298.3,5.8,D,0.0,
19.6358,97.5456,316.2,1.5,1.2,2020-01-14,636.0,Aqua,MODIS,69.0,6.03,302.3,10.8,D,0.0,
19.8058,98.5722,313.9,1.3,1.1,2020-01-14,636.0,Aqua,MODIS,63.0,6.03,303.8,8.3,D,0.0,
19.5797,97.4112,315.2,1.5,1.2,2020-01-14,636.0,Aqua,MODIS,27.0,6.03,302.1,10.6,D,0.0,
19.569,97.4137,315.6,1.5,1.2,2020-01-14,636.0,Aqua,MODIS,58.0,6.03,301.5,11.9,D,0.0,
20.578,98.2749,319.0,1.3,1.1,2020-01-14,636.0,Aqua,MODIS,75.0,6.03,304.5,14.5,D,0.0,
20.1702,101.6775,317.2,1.0,1.0,2020-01-14,636.0,Aqua,MODIS,63.0,6.03,295.1,12.2,D,0.0,
19.9994,103.4883,319.8,1.1,1.0,2020-01-14,636.0,Aqua,MODIS,73.0,6.03,293.3,17.3,D,0.0,
19.8733,102.5689,307.7,1.0,1.0,2020-01-14,636.0,Aqua,MODIS,37.0,6.03,295.6,5.5,D,0.0,
19.8302,97.6674,317.0,1.4,1.2,2020-01-14,636.0,Aqua,MODIS,65.0,6.03,301.7,15.2,D,0.0,
19.8325,97.6811,314.4,1.4,1.2,2020-01-14,636.0,Aqua,MODIS,55.0,6.03,300.2,11.2,D,0.0,
19.7963,97.6598,311.8,1.4,1.2,2020-01-14,636.0,Aqua,MODIS,55.0,6.03,300.3,9.8,D,0.0,
19.7705,97.6709,318.0,1.4,1.2,2020-01-14,636.0,Aqua,MODIS,72.0,6.03,302.1,17.7,D,0.0,
19.8466,98.5105,312.1,1.3,1.1,2020-01-14,636.0,Aqua,MODIS,51.0,6.03,302.1,6.6,D,0.0,
19.9578,99.4626,308.8,1.1,1.1,2020-01-14,636.0,Aqua,MODIS,50.0,6.03,298.2,6.1,D,0.0,
20.4856,97.4618,323.2,1.5,1.2,2020-01-14,636.0,Aqua,MODIS,78.0,6.03,299.7,30.0,D,0.0,
19.4617,97.3959,317.5,1.5,1.2,2020-01-14,636.0,Aqua,MODIS,40.0,6.03,303.8,12.8,D,0.0,
19.9981,103.4781,315.4,1.1,1.0,2020-01-14,636.0,Aqua,MODIS,68.0,6.03,291.3,12.5,D,0.0,
19.4686,97.3861,324.8,1.5,1.2,2020-01-14,636.0,Aqua,MODIS,78.0,6.03,303.1,27.1,D,0.0,
19.7485,99.3677,321.2,1.2,1.1,2020-01-14,636.0,Aqua,MODIS,76.0,6.03,301.9,17.7,D,0.0,
19.7532,99.5211,312.1,1.1,1.1,2020-01-14,636.0,Aqua,MODIS,56.0,6.03,300.2,6.9,D,0.0,
19.375,97.3621,313.7,1.5,1.2,2020-01-14,636.0,Aqua,MODIS,61.0,6.03,301.2,11.5,D,0.0,
19.3727,97.3685,313.6,1.5,1.2,2020-01-14,636.0,Aqua,MODIS,35.0,6.03,302.1,9.8,D,0.0,
19.358,97.414,321.6,1.5,1.2,2020-01-14,636.0,Aqua,MODIS,71.0,6.03,303.5,22.9,D,0.0,
19.782,100.1192,322.1,1.1,1.0,2020-01-14,636.0,Aqua,MODIS,77.0,6.03,303.0,13.0,D,0.0,
19.3099,97.3944,317.0,1.5,1.2,2020-01-14,636.0,Aqua,MODIS,62.0,6.03,304.8,11.3,D,0.0,
19.056,97.2627,314.5,1.6,1.2,2020-01-14,636.0,Aqua,MODIS,66.0,6.03,302.0,12.2,D,0.0,
19.4708,97.3994,319.4,1.5,1.2,2020-01-14,636.0,Aqua,MODIS,58.0,6.03,303.8,15.9,D,0.0,
17.2595,100.4513,319.5,1.1,1.0,2020-01-14,635.0,Aqua,MODIS,30.0,6.03,302.5,9.8,D,0.0,
17.6722,103.3491,326.4,1.0,1.0,2020-01-14,635.0,Aqua,MODIS,49.0,6.03,305.6,13.9,D,0.0,
17.6735,103.3586,328.1,1.0,1.0,2020-01-14,635.0,Aqua,MODIS,67.0,6.03,305.5,16.1,D,0.0,
14.9016,100.5502,317.1,1.2,1.1,2020-01-14,634.0,Aqua,MODIS,41.0,6.03,300.8,6.2,D,0.0,
15.07,101.5837,328.4,1.0,1.0,2020-01-14,634.0,Aqua,MODIS,75.0,6.03,308.1,14.0,D,0.0,
13.8213,104.6253,355.9,1.1,1.0,2020-01-14,634.0,Aqua,MODIS,97.0,6.03,311.7,65.5,D,0.0,
13.8199,104.6156,336.8,1.1,1.0,2020-01-14,634.0,Aqua,MODIS,85.0,6.03,308.3,25.0,D,0.0,
13.8186,104.606,325.7,1.1,1.0,2020-01-14,634.0,Aqua,MODIS,38.0,6.03,307.3,9.3,D,0.0,
13.8173,104.5964,332.4,1.1,1.0,2020-01-14,634.0,Aqua,MODIS,80.0,6.03,307.3,19.3,D,0.0,
13.8159,104.5868,337.2,1.1,1.0,2020-01-14,634.0,Aqua,MODIS,85.0,6.03,307.2,26.2,D,0.0,
13.7656,104.2259,327.6,1.0,1.0,2020-01-14,634.0,Aqua,MODIS,42.0,6.03,307.3,11.4,D,0.0,
13.9319,105.36,317.0,1.1,1.1,2020-01-14,634.0,Aqua,MODIS,14.0,6.03,304.0,6.3,D,0.0,
13.8601,104.8378,335.2,1.1,1.0,2020-01-14,634.0,Aqua,MODIS,83.0,6.03,308.7,25.5,D,0.0,
13.8184,104.5375,323.8,1.0,1.0,2020-01-14,634.0,Aqua,MODIS,54.0,6.03,306.6,9.2,D,0.0,
13.7642,104.1496,323.9,1.0,1.0,2020-01-14,634.0,Aqua,MODIS,49.0,6.03,309.2,7.7,D,0.0,
13.7629,104.1403,333.9,1.0,1.0,2020-01-14,634.0,Aqua,MODIS,82.0,6.03,309.1,19.8,D,0.0,
13.9366,105.3526,319.4,1.1,1.1,2020-01-14,634.0,Aqua,MODIS,59.0,6.03,304.1,9.2,D,0.0,
13.8091,104.4057,338.6,1.0,1.0,2020-01-14,634.0,Aqua,MODIS,86.0,6.03,309.2,25.8,D,0.0,
13.9132,104.2302,338.3,1.0,1.0,2020-01-14,634.0,Aqua,MODIS,86.0,6.03,308.9,25.0,D,0.0,
13.9119,104.2208,337.3,1.0,1.0,2020-01-14,634.0,Aqua,MODIS,85.0,6.03,308.8,23.9,D,0.0,
14.9032,100.5608,320.0,1.2,1.1,2020-01-14,634.0,Aqua,MODIS,56.0,6.03,300.4,9.3,D,0.0,
14.8979,100.5575,324.9,1.2,1.1,2020-01-14,634.0,Aqua,MODIS,73.0,6.03,301.1,13.2,D,0.0,
15.1033,102.3083,327.0,1.0,1.0,2020-01-14,634.0,Aqua,MODIS,72.0,6.03,309.0,11.7,D,0.0,
14.6691,100.2468,316.6,1.2,1.1,2020-01-14,634.0,Aqua,MODIS,55.0,6.03,301.0,6.4,D,0.0,
14.1207,101.0273,323.4,1.1,1.1,2020-01-14,634.0,Aqua,MODIS,74.0,6.03,302.5,15.2,D,0.0,
14.1036,100.8502,329.4,1.1,1.1,2020-01-14,634.0,Aqua,MODIS,81.0,6.03,302.8,23.2,D,0.0,
14.0731,100.65,319.7,1.2,1.1,2020-01-14,634.0,Aqua,MODIS,21.0,6.03,300.9,8.5,D,2.0,
14.0827,100.6484,325.9,1.2,1.1,2020-01-14,634.0,Aqua,MODIS,73.0,6.03,301.9,15.9,D,2.0,
14.0849,100.6424,319.9,1.2,1.1,2020-01-14,634.0,Aqua,MODIS,68.0,6.03,301.6,9.0,D,2.0,
14.8047,105.2366,341.6,1.1,1.1,2020-01-14,634.0,Aqua,MODIS,89.0,6.03,310.5,38.6,D,2.0,
14.8033,105.2262,328.3,1.1,1.1,2020-01-14,634.0,Aqua,MODIS,77.0,6.03,309.4,15.5,D,0.0,
14.9672,105.6873,326.0,1.2,1.1,2020-01-14,634.0,Aqua,MODIS,76.0,6.03,310.0,14.1,D,0.0,
14.0192,104.9331,325.9,1.1,1.0,2020-01-14,634.0,Aqua,MODIS,66.0,6.03,305.8,13.2,D,0.0,
14.9631,105.5094,319.8,1.2,1.1,2020-01-14,634.0,Aqua,MODIS,55.0,6.03,307.1,10.3,D,0.0,
15.0036,105.4983,316.7,1.2,1.1,2020-01-14,634.0,Aqua,MODIS,48.0,6.03,304.3,6.9,D,0.0,
15.0022,105.4876,322.9,1.2,1.1,2020-01-14,634.0,Aqua,MODIS,70.0,6.03,306.8,13.3,D,0.0,
14.7922,102.3247,333.5,1.0,1.0,2020-01-14,634.0,Aqua,MODIS,82.0,6.03,304.7,24.2,D,0.0,
15.0069,103.7567,326.2,1.0,1.0,2020-01-14,634.0,Aqua,MODIS,70.0,6.03,308.6,9.9,D,2.0,
14.4462,99.4867,317.9,1.3,1.1,2020-01-14,634.0,Aqua,MODIS,47.0,6.03,300.6,9.8,D,0.0,
14.8188,101.8729,321.4,1.0,1.0,2020-01-14,634.0,Aqua,MODIS,64.0,6.03,305.3,7.0,D,0.0,
14.9719,102.2937,319.9,1.0,1.0,2020-01-14,634.0,Aqua,MODIS,16.0,6.03,297.0,9.3,D,0.0,
14.9706,102.2844,346.5,1.0,1.0,2020-01-14,634.0,Aqua,MODIS,80.0,6.03,302.9,47.3,D,0.0,
14.9898,105.4674,317.9,1.2,1.1,2020-01-14,634.0,Aqua,MODIS,52.0,6.03,304.8,7.0,D,0.0,
14.0152,104.9034,323.9,1.1,1.0,2020-01-14,634.0,Aqua,MODIS,68.0,6.03,305.8,11.1,D,0.0,
14.0138,104.8935,328.2,1.1,1.0,2020-01-14,634.0,Aqua,MODIS,76.0,6.03,306.5,16.8,D,0.0,
13.999,104.7852,321.7,1.1,1.0,2020-01-14,634.0,Aqua,MODIS,62.0,6.03,306.3,9.1,D,0.0,
14.0454,104.7221,325.9,1.1,1.0,2020-01-14,634.0,Aqua,MODIS,72.0,6.03,310.0,11.5,D,0.0,
14.0085,104.3834,326.7,1.0,1.0,2020-01-14,634.0,Aqua,MODIS,51.0,6.03,311.1,9.6,D,0.0,
14.0072,104.3739,328.0,1.0,1.0,2020-01-14,634.0,Aqua,MODIS,69.0,6.03,311.0,11.3,D,0.0,
14.0032,104.3454,329.2,1.0,1.0,2020-01-14,634.0,Aqua,MODIS,62.0,6.03,311.2,12.7,D,0.0,
13.9993,104.3169,328.8,1.0,1.0,2020-01-14,634.0,Aqua,MODIS,39.0,6.03,310.3,12.0,D,0.0,
13.9954,104.2885,328.4,1.0,1.0,2020-01-14,634.0,Aqua,MODIS,75.0,6.03,309.6,12.6,D,0.0,
13.9876,104.2318,329.6,1.0,1.0,2020-01-14,634.0,Aqua,MODIS,73.0,6.03,307.1,17.5,D,0.0,
13.7904,102.84,329.2,1.0,1.0,2020-01-14,634.0,Aqua,MODIS,75.0,6.03,307.1,15.0,D,0.0,
14.1015,105.1396,328.5,1.1,1.0,2020-01-14,634.0,Aqua,MODIS,33.0,6.03,310.9,16.1,D,0.0,
13.7891,102.8308,331.9,1.0,1.0,2020-01-14,634.0,Aqua,MODIS,79.0,6.03,308.6,18.8,D,0.0,
14.1094,105.0561,325.9,1.1,1.0,2020-01-14,634.0,Aqua,MODIS,70.0,6.03,306.7,13.6,D,0.0,
14.0678,104.7487,323.2,1.1,1.0,2020-01-14,634.0,Aqua,MODIS,67.0,6.03,307.7,7.3,D,0.0,
14.0638,104.7194,333.8,1.1,1.0,2020-01-14,634.0,Aqua,MODIS,82.0,6.03,309.6,20.9,D,0.0,
14.0084,104.3155,330.6,1.0,1.0,2020-01-14,634.0,Aqua,MODIS,46.0,6.03,310.4,14.6,D,0.0,
13.9966,104.2304,322.4,1.0,1.0,2020-01-14,634.0,Aqua,MODIS,51.0,6.03,306.2,9.6,D,0.0,
13.856,103.2321,326.2,1.0,1.0,2020-01-14,634.0,Aqua,MODIS,57.0,6.03,309.7,7.8,D,0.0,
13.714,102.2557,322.6,1.0,1.0,2020-01-14,634.0,Aqua,MODIS,62.0,6.03,306.0,8.5,D,0.0,
14.1894,105.5819,318.5,1.2,1.1,2020-01-14,634.0,Aqua,MODIS,63.0,6.03,303.5,12.4,D,0.0,
14.1108,105.0662,344.0,1.1,1.0,2020-01-14,634.0,Aqua,MODIS,91.0,6.03,308.4,43.3,D,0.0,
14.1223,101.0375,324.3,1.1,1.1,2020-01-14,634.0,Aqua,MODIS,75.0,6.03,301.2,16.6,D,0.0,
14.1029,105.1497,342.2,1.1,1.0,2020-01-14,634.0,Aqua,MODIS,90.0,6.03,312.0,40.2,D,0.0,
13.7484,102.6774,324.9,1.0,1.0,2020-01-14,634.0,Aqua,MODIS,47.0,6.03,307.8,7.9,D,0.0,
13.9512,104.4374,340.7,1.0,1.0,2020-01-14,634.0,Aqua,MODIS,88.0,6.03,310.2,31.2,D,0.0,
13.942,104.3707,325.4,1.0,1.0,2020-01-14,634.0,Aqua,MODIS,63.0,6.03,308.1,9.7,D,0.0,
14.0299,104.9417,323.8,1.1,1.0,2020-01-14,634.0,Aqua,MODIS,51.0,6.03,306.3,10.8,D,0.0,
14.0204,104.8724,320.8,1.1,1.0,2020-01-14,634.0,Aqua,MODIS,59.0,6.03,305.5,7.9,D,0.0,
14.019,104.8625,323.3,1.1,1.0,2020-01-14,634.0,Aqua,MODIS,67.0,6.03,304.3,11.3,D,0.0,
13.9815,104.5895,323.6,1.1,1.0,2020-01-14,634.0,Aqua,MODIS,67.0,6.03,304.4,12.6,D,0.0,
13.9603,104.436,325.5,1.0,1.0,2020-01-14,634.0,Aqua,MODIS,65.0,6.03,307.8,8.3,D,0.0,
13.9681,104.4252,334.0,1.0,1.0,2020-01-14,634.0,Aqua,MODIS,82.0,6.03,311.9,18.9,D,0.0,
14.2032,105.9119,330.0,1.2,1.1,2020-01-14,634.0,Aqua,MODIS,78.0,6.03,310.9,19.3,D,0.0,
13.9417,104.2356,325.5,1.0,1.0,2020-01-14,634.0,Aqua,MODIS,49.0,6.03,309.9,9.8,D,0.0,
14.0673,105.0075,319.9,1.1,1.0,2020-01-14,634.0,Aqua,MODIS,58.0,6.03,305.6,8.6,D,0.0,
14.0117,104.6048,323.3,1.1,1.0,2020-01-14,634.0,Aqua,MODIS,62.0,6.03,305.5,11.8,D,0.0,
13.9625,104.2517,332.8,1.0,1.0,2020-01-14,634.0,Aqua,MODIS,81.0,6.03,308.5,18.2,D,0.0,
13.8695,103.5923,328.4,1.0,1.0,2020-01-14,634.0,Aqua,MODIS,74.0,6.03,306.5,16.0,D,0.0,
14.1003,105.2019,325.8,1.1,1.1,2020-01-14,634.0,Aqua,MODIS,30.0,6.03,309.3,14.7,D,0.0,
14.0734,105.0,317.7,1.1,1.0,2020-01-14,634.0,Aqua,MODIS,41.0,6.03,305.2,7.1,D,0.0,
14.0653,104.9402,324.1,1.1,1.0,2020-01-14,634.0,Aqua,MODIS,56.0,6.03,308.8,12.6,D,0.0,
14.056,104.8707,321.5,1.1,1.0,2020-01-14,634.0,Aqua,MODIS,45.0,6.03,307.9,6.7,D,0.0,
13.8386,103.5033,345.2,1.0,1.0,2020-01-14,634.0,Aqua,MODIS,91.0,6.03,310.2,38.5,D,0.0,
13.89,99.6674,318.4,1.3,1.1,2020-01-14,634.0,Aqua,MODIS,55.0,6.03,301.8,8.6,D,0.0,
14.0222,100.702,318.3,1.2,1.1,2020-01-14,634.0,Aqua,MODIS,58.0,6.03,303.1,7.8,D,0.0,
14.1332,101.4866,318.2,1.1,1.0,2020-01-14,634.0,Aqua,MODIS,65.0,6.03,300.7,8.7,D,0.0,
16.9322,102.4718,318.5,1.0,1.0,2020-01-14,635.0,Aqua,MODIS,55.0,6.03,304.1,5.5,D,0.0,
17.3483,105.5021,321.1,1.2,1.1,2020-01-14,635.0,Aqua,MODIS,71.0,6.03,303.4,14.5,D,0.0,
17.3498,105.5138,320.7,1.2,1.1,2020-01-14,635.0,Aqua,MODIS,71.0,6.03,304.6,14.2,D,0.0,
17.1929,104.4081,330.9,1.1,1.0,2020-01-14,635.0,Aqua,MODIS,81.0,6.03,306.0,19.1,D,0.0,
17.3769,105.7999,323.1,1.3,1.1,2020-01-14,635.0,Aqua,MODIS,75.0,6.03,303.3,21.4,D,0.0,
17.3784,105.8119,320.5,1.3,1.1,2020-01-14,635.0,Aqua,MODIS,68.0,6.03,300.4,17.2,D,0.0,
16.9054,102.4761,337.8,1.0,1.0,2020-01-14,635.0,Aqua,MODIS,86.0,6.03,303.4,29.7,D,0.0,
16.8822,102.4418,321.7,1.0,1.0,2020-01-14,635.0,Aqua,MODIS,66.0,6.03,303.4,9.7,D,0.0,
17.3491,105.5083,326.2,1.2,1.1,2020-01-14,635.0,Aqua,MODIS,78.0,6.03,304.6,21.3,D,0.0,
16.8484,102.9186,326.7,1.0,1.0,2020-01-14,635.0,Aqua,MODIS,74.0,6.03,303.6,14.6,D,0.0,
16.8032,102.7927,325.1,1.0,1.0,2020-01-14,635.0,Aqua,MODIS,64.0,6.03,307.7,9.6,D,0.0,
16.8045,102.802,327.4,1.0,1.0,2020-01-14,635.0,Aqua,MODIS,76.0,6.03,306.9,12.0,D,0.0,
16.8263,103.2814,321.8,1.0,1.0,2020-01-14,635.0,Aqua,MODIS,63.0,6.03,307.1,7.6,D,0.0,
16.3443,100.4335,339.4,1.1,1.1,2020-01-14,635.0,Aqua,MODIS,84.0,6.03,300.0,42.4,D,0.0,
16.6189,102.663,333.6,1.0,1.0,2020-01-14,635.0,Aqua,MODIS,82.0,6.03,307.2,20.9,D,0.0,
16.7109,103.3152,326.5,1.0,1.0,2020-01-14,635.0,Aqua,MODIS,73.0,6.03,308.2,11.3,D,0.0,
16.1517,100.2228,323.5,1.2,1.1,2020-01-14,635.0,Aqua,MODIS,75.0,6.03,300.5,16.4,D,0.0,
16.3364,101.922,339.7,1.0,1.0,2020-01-14,635.0,Aqua,MODIS,88.0,6.03,307.1,33.0,D,0.0,
